011,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
000,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
000,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
000,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
000,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
000,000000cc,000000c8,4b7,95a023,3,000,00,00000000,000
011,000000d4,000000d0,95a023,4f4e493,3,000,00,00000000,000
001,000000d4,000000d8,95a023,348493,3,000,00,00000000,000
011,000000e0,000000dc,4b7,95a023,3,000,00,00000000,000
001,000000e0,000000e4,4b7,4c4e493,3,000,00,00000000,000
000,000000e0,000000e4,4b7,4c4e493,3,000,00,00000000,000
000,000000e0,000000e4,4b7,4c4e493,3,000,00,00000000,000
000,000000e0,000000e4,4b7,4c4e493,3,000,00,00000000,000
011,000000ec,000000e8,4b7,95a023,3,000,00,00000000,000
001,000000ec,000000f0,4b7,444e493,3,000,00,00000000,000
000,000000ec,000000f0,4b7,444e493,3,000,00,00000000,000
000,000000ec,000000f0,4b7,444e493,3,000,00,00000000,000
000,000000ec,000000f0,4b7,444e493,3,000,00,00000000,000
000,000000ec,000000f0,4b7,444e493,3,000,00,00000000,000
011,000000f8,000000f4,13,95a023,3,000,00,00000000,000
011,00000100,000000fc,13,13,3,000,00,00000000,000
011,00000108,00000104,13,13,3,000,00,00000000,000
001,00000108,0000010c,13,13,3,000,00,00000000,000
000,00000108,0000010c,13,13,3,000,00,00000000,000
000,00000108,0000010c,13,13,3,000,00,00000000,000
011,00000114,00000110,13,13,3,000,00,00000000,000
011,0000011c,00000118,13,13,3,000,00,00000000,000
011,00000124,00000120,13,13,3,000,00,00000000,000
011,0000012c,00000128,13,13,3,000,00,00000000,000
011,00000134,00000130,13,13,3,000,00,00000000,000
011,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
000,0000013c,00000138,13,13,3,000,00,00000000,000
011,00000144,00000140,13,13,3,000,00,00000000,000
011,0000014c,00000148,13,13,3,000,00,00000000,000
000,0000014c,00000148,13,13,3,000,00,00000000,000
000,0000014c,00000148,13,13,3,000,00,00000000,000
000,0000014c,00000148,13,13,3,000,00,00000000,000
000,0000014c,00000148,13,13,3,000,00,00000000,000
000,0000014c,00000148,13,13,3,000,00,00000000,000
011,00000154,00000150,13,13,3,000,00,00000000,000
011,0000015c,00000158,13,13,3,000,00,00000000,000
011,00000164,00000160,13,13,3,000,00,00000000,000
011,0000016c,00000168,13,13,3,000,00,00000000,000
011,00000174,00000170,13,13,3,000,00,00000000,000
011,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
000,0000017c,00000178,13,13,3,000,00,00000000,000
011,00000184,00000180,13,13,3,000,00,00000000,000
011,0000018c,00000188,13,13,3,000,00,00000000,000
000,0000018c,00000188,13,13,3,000,00,00000000,000
000,0000018c,00000188,13,13,3,000,00,00000000,000
000,0000018c,00000188,13,13,3,000,00,00000000,000
000,0000018c,00000188,13,13,3,000,00,00000000,000
000,0000018c,00000188,13,13,3,000,00,00000000,000
011,00000194,00000190,13,13,3,000,00,00000000,000
011,0000019c,00000198,13,13,3,000,00,00000000,000
011,000001a4,000001a0,13,13,3,000,00,00000000,000
011,000001ac,000001a8,13,13,3,000,00,00000000,000
011,000001b4,000001b0,13,13,3,000,00,00000000,000
011,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
000,000001bc,000001b8,13,13,3,000,00,00000000,000
011,000001c4,000001c0,13,13,3,000,00,00000000,000
011,000001cc,000001c8,13,13,3,000,00,00000000,000
000,000001cc,000001c8,13,13,3,000,00,00000000,000
000,000001cc,000001c8,13,13,3,000,00,00000000,000
000,000001cc,000001c8,13,13,3,000,00,00000000,000
000,000001cc,000001c8,13,13,3,000,00,00000000,000
000,000001cc,000001c8,13,13,3,000,00,00000000,000
011,000001d4,000001d0,13,13,3,000,00,00000000,000
011,000001dc,000001d8,13,13,3,000,00,00000000,000
011,000001e4,000001e0,13,13,3,000,00,00000000,000
011,000001ec,000001e8,13,13,3,000,00,00000000,000
011,000001f4,000001f0,13,13,3,000,00,00000000,000
011,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
000,000001fc,000001f8,13,13,3,000,00,00000000,000
011,00000204,00000200,13,13,3,000,00,00000000,000
011,0000020c,00000208,13,13,3,000,00,00000000,000
000,0000020c,00000208,13,13,3,000,00,00000000,000
000,0000020c,00000208,13,13,3,000,00,00000000,000
000,0000020c,00000208,13,13,3,000,00,00000000,000
000,0000020c,00000208,13,13,3,000,00,00000000,000
000,0000020c,00000208,13,13,3,000,00,00000000,000
011,00000214,00000210,13,13,3,000,00,00000000,000
011,0000021c,00000218,13,13,3,000,00,00000000,000
011,00000224,00000220,13,13,3,000,00,00000000,000
011,0000022c,00000228,13,13,3,000,00,00000000,000
011,00000234,00000230,13,13,3,000,00,00000000,000
011,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
000,0000023c,00000238,13,13,3,000,00,00000000,000
011,00000244,00000240,13,13,3,000,00,00000000,000
011,0000024c,00000248,13,13,3,000,00,00000000,000
000,0000024c,00000248,13,13,3,000,00,00000000,000
000,0000024c,00000248,13,13,3,000,00,00000000,000
000,0000024c,00000248,13,13,3,000,00,00000000,000
000,0000024c,00000248,13,13,3,000,00,00000000,000
000,0000024c,00000248,13,13,3,000,00,00000000,000
011,00000254,00000250,13,13,3,000,00,00000000,000
011,0000025c,00000258,13,13,3,000,00,00000000,000
011,00000264,00000260,13,13,3,000,00,00000000,000
011,0000026c,00000268,13,13,3,000,00,00000000,000
011,00000274,00000270,13,13,3,000,00,00000000,000
011,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
000,0000027c,00000278,13,13,3,000,00,00000000,000
011,00000284,00000280,13,13,3,000,00,00000000,000
011,0000028c,00000288,13,13,3,000,00,00000000,000
000,0000028c,00000288,13,13,3,000,00,00000000,000
000,0000028c,00000288,13,13,3,000,00,00000000,000
000,0000028c,00000288,13,13,3,000,00,00000000,000
000,0000028c,00000288,13,13,3,000,00,00000000,000
000,0000028c,00000288,13,13,3,000,00,00000000,000
011,00000294,00000290,13,13,3,000,00,00000000,000
011,0000029c,00000298,13,13,3,000,00,00000000,000
011,000002a4,000002a0,13,13,3,000,00,00000000,000
011,000002ac,000002a8,13,13,3,000,00,00000000,000
011,000002b4,000002b0,13,13,3,000,00,00000000,000
011,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
000,000002bc,000002b8,13,13,3,000,00,00000000,000
011,000002c4,000002c0,13,13,3,000,00,00000000,000
011,000002cc,000002c8,13,13,3,000,00,00000000,000
000,000002cc,000002c8,13,13,3,000,00,00000000,000
000,000002cc,000002c8,13,13,3,000,00,00000000,000
000,000002cc,000002c8,13,13,3,000,00,00000000,000
000,000002cc,000002c8,13,13,3,000,00,00000000,000
000,000002cc,000002c8,13,13,3,000,00,00000000,000
011,000002d4,000002d0,13,13,3,000,00,00000000,000
011,000002dc,000002d8,13,13,3,000,00,00000000,000
011,000002e4,000002e0,13,13,3,000,00,00000000,000
011,000002ec,000002e8,13,13,3,000,00,00000000,000
011,000002f4,000002f0,13,13,3,000,00,00000000,000
011,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
000,000002fc,000002f8,13,13,3,000,00,00000000,000
011,00000304,00000300,13,13,3,000,00,00000000,000
011,0000030c,00000308,13,13,3,000,00,00000000,000
000,0000030c,00000308,13,13,3,000,00,00000000,000
000,0000030c,00000308,13,13,3,000,00,00000000,000
000,0000030c,00000308,13,13,3,000,00,00000000,000
0xx,0000030c,00000XXX,13,xxxxxxxx,3,0xx,0X,xxxxxxxx,000
0xx,0000030c,00000XXX,13,xxxxxxxx,3,0xx,0X,xxxxxxxx,000
0xx,00000314,xxxxxxxX,13,xxxxxxxx,3,000,00,xxxxxxxx,000
0xx,00000XXX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,0xx,0X,xxxxxxxx,000
0xx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,0xx,0X,xxxxxxxx,000
0xx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,0xx,0X,xxxxxxxx,000
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
xxx,xxxxxxxX,xxxxxxxX,xxxxxxxx,xxxxxxxx,3,xxx,xx,xxxxxxxx,x00
